"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"United States of America",0,81430,426.20001,0,398.70001,1472.3,471.5,772.79999,52.099998,9,7.6999998,27,16.299999,7.5,21.9,23533.699,53.599998,479.5,513.70001,298.5,1.2,860.70001,295.89999,2353.1001,5583.5,57.200001,91.800003,1366.8,700.70001,9960.2998,121.4,40.299999,1329.1,1568.4,280.5,18735.9,1427.8,4875,4471.5288,247.27029,12839,4734.6001,3475.7,743.40002,0,126.7,417.5,1137.4,322.29999,95.900002,12300.4,75.900002,2.5999999,929.40002,586.79999,37.099998,31.5,736.90002,651,1295.1,5223.2002,1560.5,1761.2,198.5,0,2,0,0,0.1,4.4000001,8.6000004,17.1,17.299999,5.5999999,313.10001,139.3,1.4,115.6,43.700001,209.5,5.9000001,249.7,3522.1001,199,3.4000001,0.1,404.79999,377.10001,62.099998,69.400002,19,1.3,13,1.3,0.5,57.299999,1343.1,22.5,19.9,126.8,41.099998,1575.1,0,9,22.200001,50.299999,13.3,165.5,4.9000001,102,1993.4,45.799999,0.1,24.200001,9,1066.8,1599,242.5,42.200001,42.099998,13.2,3063.1001,6243,129.10001,20.200001,506.70001,109.8,0.5,616.29999,82.099998,5,9261.2998,1.3,26217.4,0,21163.9,93127.602,3153.3999,0,496.39999,412.29999,12.5,459.10001,16.200001,61.200001,3419.8,0.40000001,3.2,0,3847.7,8222.5,29.799999,2896.6001,3483.5,3863.5,36.200001,1301.2,8,2.9000001,14.3,2.3
"Canada",77495.43,0,18.664211,77.932602,6.6614485,32.625278,134.2175,50.405525,5.8784847,3.1917391,0.89826322,0.23328029,0.73469883,0.40399498,0.21182923,1179.6135,11.767694,34.46381,24.92524,37.258705,57.682796,45.438709,27.540482,123.46695,414.06,13.645556,0.076866306,76.181656,76.854683,1055.4503,20.268572,0.40935776,143.45844,110.47654,9.9577618,4140.0327,191.14146,692.32764,516.80151,28.57851,2553.6631,626.84204,632.98596,106.45089,0,48.747536,74.698853,252.55228,46.10548,70.444389,1741.6152,59.044048,0.080441482,95.685143,61.63158,1.6794393,10.753239,62.818539,139.63837,306.44003,833.45685,441.53433,231.79749,12.367431,0,0,0.012513119,0,0.66677052,8.0557671,0.56666553,0,0.000013287124,12.429103,28.100891,13.7689,0.078653894,3.8692353,10.342987,6.7258015,37.108547,17.442394,277.53384,1.0260757,0.083122864,0.043795917,0.050946269,7.6687546,5.5495682,14.859329,2.3980498,0.55772758,0.69894707,0.08669804,0.37628737,5.9884214,73.974876,2.3658733,0.02323865,12.808965,2.3185022,140.01108,1.4631412,0.26188171,31.752039,1.6579883,1.0662965,21.139128,0.27439484,41.745552,15.511799,3.5206554,4.6262789,0.18233402,62.857868,64.91449,7.8421507,22.519146,0.26813826,5.6970444,0.16356434,111.34799,85.274223,0.20557266,0,2.0530453,6.6105022,0,41.798286,0.050946269,0.2180858,853.89258,0,2018.4395,0.82675964,2030.6611,8270.7256,183.25462,0.17965265,70.165527,27.17045,2.6679757,29.614084,0.31729695,1.5632461,306.98077,0.066140771,0.59347934,9.4420424,289.48654,417.3465,0.033070385,159.40909,160.43785,592.2066,0.041114535,201.07063,0,0.026813827,11.374425,0.10189254
"Bahamas",900.995,21.504,0,0.075000003,0.048,0.18000001,0.70700002,0.154,0.47600001,0.000098518518,0,0.106,0.071999997,0.0089999996,0.001,75.864998,0.0015,2.0929999,0,0,0,0.257,4.585,0.79500002,19.636,0.001,0,0.023,0.043000001,8.6850004,0,0,2.273,1.149,0.071999997,92.115997,2.8039999,15.114,0.26532769,0.0146723,16.656,13.452,2.0450001,1.113,0,0,0.014,1.09,0.27900001,0,4.9910002,0.001,0,0.003,3.381,0,0,0,0.022,0.014,5.5089998,0.037999999,2.4690001,0.011,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.593,0,84.754997,0.001,0,0,0,0.215,260.814,0,0,0,0,0,0,0,0,0.229,0,25.226,0.054000001,2.7409999,12.893,0.183,0,0.037,0.079999998,0,0,0,0,0.16500001,0,0,0,0.093000002,0.27700001,0,0.090999998,0.081,0.461,0,0.40000001,0,0,0.0060000001,0
"Cuba",3.74,199.21001,0,0,0,1.4069,0.0044,9.8669996,0.0495,0,0,0,0,0,0,129.998,0,0,0,0,11.7722,0.28490001,3.2098,10.142,452.68411,1.9587734,0,0,14.597,25.531,0.00165,0,0,215.336,5.5,61.049999,0,55,23.765779,1.31422,82.610001,29.48,230.967,0.95700002,0,399.12839,27.357,5.3899999,58.355,102.54584,102.63,0,0,38.147999,0.021664325,0.0085721239,0,194.03999,0,15.488,20.57,0.47299999,12.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6303806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80299997,0,0,0,0,0,0,0.015973274,0,0,0,0,0,0,0,0,0,0,0,0,171.05,0,0,0,0,128.59,9.7640533,0,0.011,0,0,0,0,0,30.67617,0,0,14.884,0,3.102,0,0,0,1.089,0,0,0,0,0,0
"Haiti",179.37172,22.721218,0.2043407,0,0,5.8140883,0.8439362,16.924541,0.18051621,0.0087937033,0,0,0,0,0,1.0207871,0,0.660671,0,0.1058,0,0.65975469,1.9911764,0.46366093,67.264,0,0.31888142,0,0.40000001,3.5773365,0,0,0.033904061,1.0253688,0,3.6808815,0.22691092,12.172474,1.032883,0.057117201,9.2255697,3.7092874,1.332338,0.44,0,0,0.10629381,0.054979559,0.082469337,0.78162605,1.2709441,0,0,0.31999999,0.034820385,0.050696705,0,0.24282639,0,0.25290596,0.58369964,1.6420561,1.1334952,0,0,0,0,0,0,0,0.0015286368,0,0,0,0,0,0,0,0,0,0,0,0.037224431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6533404,0.3540673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25198963,0,0,0,0,0,0.89999998,0,0,0,0,0,0,0,0,0,3.9117956,0,0,0,1.9077907,21.821386,0.085218318,0,0.029999999,0.090000004,0,0,0,0,0.21625292,0,0,0,0,0.41509566,0,0.12,0,0,0,0.59652823,0,0,0,0
"Dominican Republic",730.38733,31.503399,0.03527816,0,2.610584,0,1.9402989,3.5278163,0.07,0,0,0,0,0,0,146.14566,0.03527816,7.3025794,2.9986439,2.3401182,0.094075099,3.7982821,31.715067,9.607419,206.21262,0.12935326,0.15287204,0.094075099,0.32926285,30.386257,0,1.1524199,5.2799649,7.7023988,0.35278162,18.45048,1.4111265,16.416105,15.0763,0.83370149,19.532343,6.2324753,33.667126,0.47037548,0,4.7860708,0.023518775,0.69380385,0.047037549,0.1881502,36.865681,0.17639081,0,0.058796935,0.17639081,0.0021483984,0,0.03527816,0.047037549,0.6467663,2.1049304,5.9502501,1.4699234,0.32926285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10139586,0,3.9158759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058796935,0.16463143,0.028999999,0,0,0,1.5522392,0,0,0,0,0,0,0,0,0,0.51741302,0,24.130262,0.92899162,8.4549999,255.04935,0.28222528,0,0.07055632,0,0,0,0,0,1.0465854,0,0,0,0.023518775,0.49389428,0,0.058796935,0.14111264,2.2930806,0,10.595208,0,0,0,0
"Jamaica",706.86401,105.481,2.427,0.0040000002,0.050000001,3.6589999,0,34.948002,3.549,6.6890001,0.29800001,1.8200001,0.86000001,0.24699999,0,51.168999,3.3499999,1.09,3.902,0.032000002,0.0080000004,2.809,1.54,1.652,61.807999,4.349,0.0020000001,0.336,0.197,32.095001,0,0,0.113,2.5120001,0.546,99.276001,1.902,22.927999,7.5618391,0.4181608,40.793999,6.427,2.77,0.124,0,3.6210001,1.6900001,1.306,0.47400001,0.34900001,18.961,0.018999999,0,0.064999998,0.35800001,0,0,0.028999999,5.8150001,0.64099997,4.9180002,4.2420001,2.3080001,0.0060000001,0,0,0,0,0,0,0,0,0,0,0.045000002,0,0,0,0,0.00085991394,0,0,0.0070000002,0.034000002,0,0.0049999999,0,0,0,0.0020000001,0.0049999999,0,0,0,0,0.001,0,0,0,0.00096077286,0.026000001,0,0,0,0,0,0,0,0,0,0.044,0,0,0.15000001,0.0070000002,0.32699999,0,0.003,0.023,0,0,3.244,0.45699999,0.001,0,0,0,0,0,0,0,5.0780001,0,15.208,0.45199999,12.055,54.223,0.38499999,0,0.59100002,0.082000002,0,0.155,0.0040000002,0,2.5969999,0,0,0,1.9809999,1.837,0.003,0.063000001,1.559,2.665,0,11.768,0,0,0,0
"Trinidad and Tobago",418.31,58.689999,0.0099999998,0.02,0.050000001,1.4400001,28.17,0,12.12,0.80518293,1.28,0,22.081635,0,0,7.0300002,3.9000001,6.96,2.2,0.47999999,0.02,0.5,0.47,16.15,26.959999,4.3000002,2.8399999,3.28,0.31999999,31.59,0,0.17,5.1599998,10.35,0.029999999,112.8,6.9899998,35.080002,8.1114473,0.44855341,16.200001,8.3100004,3.48,1.0599999,0,0.20999999,0.039999999,3.8299999,0.07,0.47,5.8899999,0,0,0.02,0.25,0,0,0.0099999998,5.48,0.60000002,6.3099999,4.29,3.3800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059999999,0,0,47.099998,0,0,0,0,0,0,0.0099999998,0.0099999998,0,0.079999998,0,0,0.0099999998,0.0099999998,0,0.0099999998,0.0099999998,0.1,0,0,0,0.0099999998,0,0,0,0,3.1900001,0,0.14,0.0099999998,0,0,1.17,0,0,0,0,0,0.38,10.43,0,0,0,0,0,0,0,0,6.04,0,16.41,0.029999999,8.1000004,58.48,1.61,0,0.090000004,0,0,0.22,0,0,1.22,0,0,0,1.41,1.54,0.0099999998,0.41999999,0.22,9.9300003,0,8.3599997,0,0,0,0
"Barbados",203.856,40.901001,0.0099999998,0.28,0.898,0.95999998,15.22,52.140999,0,0.93599999,0.47648147,5.178,1.3329999,1.321,0.086999997,1.295,1.068,0.67400002,4.7399998,0.044,0,0.71399999,0.072999999,0.56800002,20.044001,2.8440001,0,0,0.28999999,10.189,0,0.048999999,0.36399999,1.377,0.66600001,66.467003,3.9059999,5.6279998,2.255286,0.1247146,9.1719999,5.8260002,2.5,0.39899999,0,0.22400001,0.123,1.075,0.13699999,0.245,4.1069999,0.0049999999,0.289,0.061000001,0.13699999,0.0020000001,0,0.013,0.30199999,2.4289999,1.165,2.1070001,1.671,0.048,0,0,0,0,0,0,0.0049999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040000002,0,0,0,0,0,0,0,0,0,0,0.078000002,0,0,0,0,0.0099999998,0,0,0,0.001,0,0.003,0,0,0.001,0.039000001,0,0,0,0.0020000001,0,0.25799999,0.068000004,0,0,0,0,0,0,0,0,2.904,0,9.3889999,0,8.7950001,31.65,0.89600003,0,0.028000001,0.037,0,0.184,0,0,1.614,0,0,0,0.236,1.275,0,0.096000001,0.15000001,3.3770001,0,9.8540001,0,0,0,0
"Dominica",22.135519,2.7808082,0,0.001037037,0.0011074074,0.7609604,1.6559371,7.3793278,3.1405363,0,0.7047922,7.0637088,1.5804489,0.71509516,0.16608778,0.099424817,0.0094999997,0.0039003703,0.15931778,0,0,0.19911778,0.10493667,0.067295186,0.47834554,0.74402744,0.034275185,0,0.002264074,0.52425444,0,0,0.010645186,0.057804074,0.050753705,16.122763,0.045694813,1.7733959,0.14213981,0.0078601995,1.1785548,0.35988185,0.19554815,0.02184926,0,0.00072851853,0.0048199999,0.0027111112,0,0.07398963,0.56033188,0,0,0.0033651851,0.017253704,0,0,0.0010455556,0.24880221,0.057330001,0.090442225,0.14205556,0.36911407,0,0,0,0,0,0,0,0.28572381,0,0,0,0.00021370371,0,0,0,0,0.0029374075,0,0,0,0,0,0,0,0,0,0,0.00045851851,0,0,0,0,0,0,0,0,0.0002037037,0.00010333333,0,0,0,0,0.00024814814,0,0.01753963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75611299,0,1.0759497,0.3690452,2.4164693,4.6201725,0.046524443,0,0.0001562963,0.0032922223,0,0.0023725927,0,0,0.3510274,0,0,0,0,0.12602741,0,0,0.027170371,0.011350741,0,0.041313704,0,0,0,0
